age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
33,services,single,high.school,unknown,yes,no,cellular,jul,tue,282,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
30,blue-collar,married,high.school,no,no,no,cellular,aug,fri,358,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
41,technician,divorced,university.degree,no,yes,yes,cellular,aug,fri,116,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
57,retired,married,unknown,unknown,no,no,cellular,aug,fri,153,6,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
35,unknown,married,basic.9y,no,yes,no,cellular,aug,tue,148,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
32,technician,single,professional.course,no,no,yes,cellular,jul,tue,129,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
46,blue-collar,single,basic.6y,unknown,yes,no,cellular,jul,mon,169,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
49,technician,married,professional.course,no,yes,no,cellular,jul,mon,534,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
32,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,thu,307,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
35,technician,married,professional.course,no,yes,no,cellular,aug,mon,163,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
50,management,married,university.degree,unknown,no,no,cellular,jul,thu,118,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
54,housemaid,married,professional.course,no,no,no,cellular,jul,tue,604,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
25,blue-collar,married,high.school,unknown,no,no,cellular,jul,tue,169,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
40,admin.,single,high.school,no,yes,no,cellular,jul,wed,353,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
48,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,tue,213,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
45,blue-collar,divorced,basic.9y,no,no,no,cellular,jul,mon,399,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
33,admin.,married,university.degree,no,no,no,cellular,jul,mon,145,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
48,technician,married,basic.6y,no,no,no,cellular,jul,thu,171,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
43,admin.,married,high.school,no,no,yes,cellular,jul,mon,111,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
34,blue-collar,single,basic.6y,no,unknown,unknown,cellular,jul,wed,254,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
34,technician,married,professional.course,no,no,no,cellular,aug,mon,187,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
30,blue-collar,married,basic.6y,no,no,no,cellular,jul,mon,173,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
55,housemaid,married,university.degree,no,no,no,cellular,jul,wed,988,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
54,services,married,basic.4y,no,yes,yes,cellular,aug,wed,900,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
37,services,single,high.school,no,no,no,cellular,jul,tue,108,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
32,blue-collar,married,basic.9y,no,yes,yes,cellular,jul,thu,359,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
21,blue-collar,single,basic.9y,no,unknown,unknown,cellular,jul,wed,359,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
29,admin.,divorced,unknown,no,no,no,cellular,jul,wed,222,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
33,technician,divorced,university.degree,no,yes,yes,cellular,jul,thu,260,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
21,services,single,basic.9y,no,yes,no,cellular,jul,wed,285,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
39,technician,married,professional.course,no,no,no,cellular,aug,mon,77,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
32,technician,married,basic.9y,no,yes,no,telephone,jul,fri,321,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
47,admin.,divorced,high.school,no,no,no,cellular,aug,tue,204,6,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
45,admin.,single,professional.course,no,yes,no,cellular,jul,wed,77,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
38,technician,married,high.school,no,yes,no,cellular,jul,tue,1037,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
52,technician,single,professional.course,no,yes,no,cellular,aug,wed,72,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
38,housemaid,married,basic.4y,no,no,no,cellular,aug,thu,231,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
29,technician,married,university.degree,no,no,no,cellular,jul,thu,5,23,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
48,technician,single,professional.course,no,yes,yes,telephone,jul,wed,17,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
38,management,married,university.degree,no,no,no,cellular,aug,wed,157,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
40,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,thu,123,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
33,blue-collar,married,basic.4y,no,no,no,cellular,jul,thu,143,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
33,admin.,divorced,high.school,no,yes,no,cellular,aug,fri,57,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
37,technician,married,high.school,unknown,no,no,cellular,aug,tue,204,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
27,management,single,university.degree,no,no,no,cellular,jul,wed,435,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
27,blue-collar,married,high.school,no,yes,no,cellular,jul,thu,212,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
29,admin.,married,university.degree,no,yes,yes,cellular,aug,mon,164,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
35,technician,married,high.school,unknown,no,no,cellular,jul,wed,96,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
50,blue-collar,married,unknown,unknown,yes,no,telephone,jul,mon,124,12,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
31,admin.,married,basic.9y,no,yes,no,cellular,jul,tue,779,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
40,management,married,university.degree,no,no,yes,cellular,jul,tue,630,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
50,blue-collar,married,basic.4y,no,no,yes,cellular,jul,mon,141,6,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
36,admin.,single,high.school,no,yes,no,telephone,jul,thu,140,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
25,blue-collar,single,basic.9y,no,no,yes,cellular,jul,thu,151,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
47,admin.,married,basic.6y,no,yes,no,cellular,jul,fri,426,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
41,entrepreneur,divorced,basic.9y,no,yes,no,cellular,jul,thu,179,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
30,technician,single,professional.course,no,yes,no,cellular,aug,thu,93,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
29,admin.,married,university.degree,no,no,no,cellular,jul,wed,268,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
41,technician,divorced,high.school,no,yes,no,cellular,jul,mon,521,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
30,admin.,married,university.degree,no,no,no,cellular,aug,wed,139,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
28,blue-collar,married,basic.6y,unknown,yes,no,telephone,jul,fri,330,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
33,technician,married,professional.course,no,yes,yes,cellular,jul,tue,110,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
33,admin.,divorced,high.school,no,no,yes,cellular,jul,thu,83,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
48,blue-collar,married,basic.4y,unknown,yes,yes,cellular,aug,thu,111,5,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
29,admin.,single,university.degree,unknown,no,no,cellular,aug,fri,97,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
47,management,married,high.school,no,no,no,cellular,aug,thu,3422,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
29,admin.,single,university.degree,no,no,no,cellular,jul,wed,164,6,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
50,unknown,married,unknown,unknown,yes,no,cellular,jul,mon,143,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
44,technician,single,professional.course,no,yes,yes,cellular,jul,thu,123,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
50,self-employed,married,university.degree,no,yes,no,cellular,aug,tue,155,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
52,admin.,married,high.school,no,no,no,cellular,jul,wed,131,7,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
33,admin.,married,university.degree,no,no,no,cellular,aug,tue,120,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
35,entrepreneur,single,university.degree,no,yes,no,cellular,jul,mon,88,5,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
44,services,divorced,high.school,no,no,no,cellular,jul,fri,238,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
23,blue-collar,single,basic.9y,no,no,no,cellular,jul,tue,164,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
24,blue-collar,single,unknown,no,no,no,cellular,jul,tue,62,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
53,technician,married,high.school,no,yes,no,cellular,aug,wed,78,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
39,technician,single,professional.course,no,no,no,cellular,aug,thu,122,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
31,admin.,married,university.degree,no,no,no,cellular,jul,fri,143,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
27,blue-collar,married,basic.9y,no,no,no,cellular,jul,wed,128,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
31,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,fri,100,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
34,blue-collar,married,basic.9y,no,no,no,cellular,jul,fri,232,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
37,admin.,married,high.school,unknown,yes,no,cellular,jul,mon,204,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
58,technician,married,professional.course,unknown,no,no,cellular,aug,tue,287,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
37,technician,married,professional.course,no,yes,yes,cellular,aug,wed,733,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
39,admin.,single,university.degree,no,yes,no,cellular,jul,wed,258,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
35,services,single,high.school,unknown,yes,no,cellular,jul,tue,40,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
37,blue-collar,married,basic.4y,no,no,no,cellular,jul,thu,89,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
44,technician,married,high.school,no,yes,no,telephone,jul,tue,92,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
32,technician,married,high.school,no,no,no,cellular,jul,thu,182,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
47,self-employed,married,basic.9y,no,yes,no,cellular,aug,fri,146,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
29,services,single,high.school,no,yes,no,cellular,jul,wed,112,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
31,admin.,married,university.degree,no,yes,no,cellular,jul,wed,101,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
37,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,fri,216,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
25,blue-collar,single,basic.9y,no,no,no,cellular,jul,thu,506,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
34,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,thu,181,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
31,blue-collar,single,university.degree,no,no,no,cellular,jul,fri,35,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
32,admin.,single,high.school,unknown,no,yes,cellular,jul,mon,169,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
27,services,single,high.school,no,yes,no,cellular,jul,fri,71,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
34,technician,divorced,professional.course,no,yes,no,cellular,jul,mon,172,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
56,management,married,university.degree,no,yes,no,cellular,jul,thu,126,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
35,blue-collar,single,basic.4y,unknown,no,no,cellular,jul,fri,260,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
24,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,192,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
33,self-employed,single,university.degree,no,no,no,telephone,aug,wed,79,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
38,admin.,married,university.degree,no,yes,no,cellular,aug,fri,172,7,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
38,technician,single,professional.course,no,no,yes,cellular,jul,tue,80,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
49,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,tue,474,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
35,technician,married,professional.course,no,yes,no,cellular,aug,mon,185,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
32,admin.,married,university.degree,no,no,no,cellular,jul,thu,46,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
42,self-employed,married,university.degree,no,yes,no,telephone,jul,thu,30,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
52,management,married,university.degree,no,yes,no,cellular,aug,tue,72,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
50,blue-collar,married,basic.4y,unknown,no,yes,cellular,jul,tue,231,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
39,technician,married,high.school,no,no,no,cellular,jul,wed,188,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
30,technician,single,high.school,unknown,no,no,cellular,aug,mon,481,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
38,management,single,university.degree,no,no,no,cellular,jul,wed,76,17,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
38,self-employed,married,university.degree,no,yes,no,cellular,jul,thu,915,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
49,management,married,high.school,no,no,no,telephone,jul,thu,258,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
51,technician,married,university.degree,unknown,no,no,cellular,aug,fri,82,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
40,admin.,divorced,high.school,no,yes,no,cellular,jul,tue,193,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
23,admin.,single,professional.course,no,no,no,cellular,jul,wed,580,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
45,technician,married,university.degree,no,no,no,telephone,aug,thu,430,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
36,technician,single,professional.course,no,no,no,cellular,aug,mon,304,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
50,blue-collar,married,basic.4y,no,yes,no,cellular,jul,tue,186,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
60,management,married,professional.course,unknown,yes,no,cellular,jul,thu,241,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
30,admin.,single,high.school,no,no,no,cellular,jul,thu,160,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
42,admin.,married,professional.course,unknown,yes,no,cellular,aug,thu,81,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
32,technician,married,university.degree,no,yes,no,cellular,aug,thu,228,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
58,retired,married,unknown,unknown,yes,no,telephone,jul,mon,22,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
31,technician,married,high.school,no,no,no,cellular,jul,mon,101,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
51,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,fri,205,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
42,admin.,single,university.degree,unknown,yes,no,cellular,jul,fri,218,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
24,management,married,university.degree,no,unknown,unknown,cellular,jul,wed,530,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
55,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,mon,40,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
30,admin.,single,university.degree,no,no,no,cellular,jul,fri,98,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
35,technician,married,high.school,unknown,no,no,cellular,aug,tue,112,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
42,entrepreneur,single,unknown,no,no,no,cellular,jul,wed,295,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
43,services,married,basic.6y,no,no,yes,cellular,jul,thu,124,8,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
30,services,married,high.school,no,no,no,cellular,jul,thu,111,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
48,management,married,high.school,unknown,no,no,cellular,aug,tue,135,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
39,self-employed,married,high.school,no,no,no,cellular,jul,mon,761,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
45,self-employed,married,basic.6y,no,yes,no,cellular,aug,wed,100,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
30,technician,single,high.school,unknown,no,no,cellular,aug,mon,129,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
36,management,married,university.degree,no,no,yes,cellular,jul,thu,59,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
51,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,fri,147,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
26,admin.,single,high.school,no,no,no,cellular,jul,fri,134,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
40,admin.,married,high.school,no,no,no,cellular,jul,thu,228,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
32,technician,single,professional.course,no,yes,no,cellular,jul,thu,128,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
31,admin.,single,university.degree,no,yes,no,cellular,jul,tue,137,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
34,technician,married,professional.course,no,yes,no,cellular,jul,wed,84,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
32,admin.,married,university.degree,no,yes,yes,cellular,aug,wed,224,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
52,admin.,divorced,high.school,no,no,no,cellular,jul,fri,87,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
33,technician,single,basic.9y,no,yes,no,cellular,jul,thu,144,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
44,technician,divorced,professional.course,no,no,no,cellular,aug,wed,57,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
30,services,married,high.school,unknown,yes,no,cellular,jul,wed,149,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
53,services,married,high.school,no,no,yes,cellular,jul,tue,347,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
33,admin.,single,university.degree,no,yes,no,cellular,aug,tue,226,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
40,admin.,divorced,university.degree,no,unknown,unknown,cellular,jul,wed,145,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
44,self-employed,married,basic.9y,unknown,yes,no,cellular,jul,wed,41,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
57,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,thu,135,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
37,admin.,single,university.degree,no,no,yes,cellular,jul,wed,312,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
34,unknown,married,basic.6y,no,yes,no,cellular,aug,wed,713,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
36,services,single,high.school,no,no,no,cellular,jul,mon,719,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
56,retired,married,basic.4y,unknown,yes,no,cellular,aug,wed,198,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
23,blue-collar,single,high.school,no,yes,no,cellular,jul,wed,830,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
29,technician,single,high.school,no,no,no,cellular,jul,thu,91,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
38,services,married,high.school,no,no,no,cellular,jul,thu,857,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
43,entrepreneur,married,high.school,no,yes,no,cellular,jul,thu,810,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
30,admin.,married,unknown,no,no,no,cellular,jul,mon,234,11,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
27,services,single,high.school,no,no,no,cellular,jul,thu,377,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
59,retired,married,basic.4y,no,no,no,cellular,aug,mon,357,3,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1
42,admin.,divorced,high.school,no,yes,yes,telephone,jul,tue,207,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
29,management,single,high.school,no,no,yes,cellular,jul,tue,103,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
51,management,married,high.school,unknown,no,no,cellular,aug,wed,158,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
27,admin.,single,university.degree,no,no,yes,cellular,jul,fri,83,10,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
23,admin.,single,high.school,no,yes,no,cellular,jul,mon,34,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
38,technician,married,high.school,no,yes,no,cellular,aug,thu,452,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
34,technician,married,high.school,no,yes,no,cellular,jul,thu,210,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
50,blue-collar,married,basic.4y,unknown,yes,no,telephone,jul,tue,119,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
27,services,single,high.school,no,no,no,cellular,jul,fri,239,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
29,technician,single,professional.course,no,no,no,cellular,aug,mon,356,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
57,admin.,divorced,university.degree,unknown,yes,yes,cellular,jul,tue,816,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
33,blue-collar,single,basic.6y,unknown,yes,yes,cellular,jul,fri,103,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
27,blue-collar,married,basic.9y,no,no,yes,cellular,jul,mon,99,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
32,admin.,married,university.degree,no,no,no,cellular,aug,thu,258,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
31,services,single,basic.9y,no,yes,no,cellular,jul,thu,753,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
43,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,mon,227,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
35,technician,single,professional.course,no,yes,no,cellular,aug,thu,493,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
41,blue-collar,single,basic.6y,unknown,no,no,cellular,jul,wed,92,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
49,blue-collar,married,unknown,unknown,no,no,cellular,jul,mon,295,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
50,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,thu,99,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
34,blue-collar,single,high.school,no,yes,no,cellular,jul,tue,101,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
32,blue-collar,divorced,professional.course,no,no,no,cellular,jul,fri,261,13,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
48,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,thu,107,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
53,self-employed,married,professional.course,no,yes,no,cellular,jul,thu,9,31,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
34,technician,married,professional.course,no,yes,no,cellular,aug,fri,201,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
30,admin.,single,university.degree,no,no,yes,cellular,jul,tue,127,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
57,admin.,single,university.degree,no,yes,no,cellular,jul,tue,33,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
43,blue-collar,married,basic.9y,no,yes,no,cellular,jul,fri,226,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
58,admin.,married,university.degree,no,no,no,cellular,aug,wed,233,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
45,services,married,high.school,no,no,no,cellular,jul,tue,89,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
46,blue-collar,married,basic.9y,no,yes,yes,cellular,aug,tue,704,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
36,admin.,married,professional.course,no,no,no,cellular,aug,fri,75,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
45,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,mon,146,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
44,blue-collar,married,basic.6y,no,yes,no,cellular,jul,wed,334,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
39,admin.,single,high.school,no,yes,no,cellular,jul,fri,361,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
34,technician,single,professional.course,unknown,yes,no,cellular,jul,wed,409,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
41,technician,married,professional.course,no,no,no,cellular,aug,tue,269,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
31,services,single,high.school,no,yes,no,cellular,jul,thu,34,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
42,admin.,single,high.school,no,yes,no,cellular,jul,thu,154,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
